season,player_id,player_name,team,position,green_zone_carries,targets,HVTs,team_green_zone_carries_all_games,total_team_RB_HVTs_all_games,team_green_zone_carries_in_played_games,total_team_RB_HVTs_in_played_games,games_played_season,HVTs_per_game,pct_team_green_zone_carries_all_games,pct_team_green_zone_carries_in_played_games,pct_team_RB_HVTs_all_games,pct_team_RB_HVTs_in_played_games,total_pass_attempts,total_touchdown_passes,avg_cpoe,touchdown_rate,games_over_30_degrees,games_below_30_degrees,avg_fp_over_30_degrees,avg_fp_below_30_degrees,avg_fp_wind_below_20_mph,avg_fp_wind_above_20_mph,diff_fp_temp_30_degrees,diff_fp_wind_20_mph,avg_pass_epa_deep_left,avg_pass_epa_deep_middle,avg_pass_epa_deep_right,avg_pass_epa_short_left,avg_pass_epa_short_middle,avg_pass_epa_short_right,avg_rec_epa_rec_deep_left,avg_rec_epa_rec_deep_middle,avg_rec_epa_rec_deep_right,avg_rec_epa_rec_short_left,avg_rec_epa_rec_short_middle,avg_rec_epa_rec_short_right,pct_targets_rec_deep_left,pct_targets_rec_deep_middle,pct_targets_rec_deep_right,pct_targets_rec_short_left,pct_targets_rec_short_middle,pct_targets_rec_short_right,total_tackled_for_loss,total_rb_carries,pct_carries_tackled_for_loss,down_1_attempts,down_1_completions,down_1_passing_yards,down_1_passing_tds,down_1_interceptions,down_1_sacks_taken,down_1_passing_first_downs,down_1_carries,down_1_rushing_yards,down_1_rushing_tds,down_1_fumbles,down_1_rushing_first_downs,down_1_targets,down_1_receptions,down_1_receiving_yards,down_1_receiving_tds,down_1_receiving_first_downs,down_1_total_first_downs,down_1_team_carries_in_played_games,down_1_team_targets_in_played_games,down_1_team_receptions_in_played_games,down_1_team_rush_fd_in_played_games,down_1_team_rec_fd_in_played_games,down_1_games_played,down_1_team_carries_all_games,down_1_team_targets_all_games,down_1_team_receptions_all_games,down_1_team_rush_fd_all_games,down_1_team_rec_fd_all_games,down_1_pct_team_carries_in_played_games,down_1_pct_team_targets_in_played_games,down_1_pct_team_receptions_in_played_games,down_1_pct_team_rush_fd_in_played_games,down_1_pct_team_rec_fd_in_played_games,down_1_yards_per_pass_attempt,down_1_yards_per_completion,down_1_yards_per_carry,down_1_yards_per_target,down_1_yards_per_reception,down_1_pass_attempts_per_game,down_1_completions_per_game,down_1_passing_yards_per_game,down_1_passing_first_downs_per_game,down_1_carries_per_game,down_1_rushing_yards_per_game,down_1_rushing_first_downs_per_game,down_1_targets_per_game,down_1_receptions_per_game,down_1_receiving_yards_per_game,down_1_receiving_first_downs_per_game,down_3_attempts,down_3_completions,down_3_passing_yards,down_3_passing_tds,down_3_interceptions,down_3_sacks_taken,down_3_passing_first_downs,down_3_carries,down_3_rushing_yards,down_3_rushing_tds,down_3_fumbles,down_3_rushing_first_downs,down_3_targets,down_3_receptions,down_3_receiving_yards,down_3_receiving_tds,down_3_receiving_first_downs,down_3_total_first_downs,down_3_team_carries_in_played_games,down_3_team_targets_in_played_games,down_3_team_receptions_in_played_games,down_3_team_rush_fd_in_played_games,down_3_team_rec_fd_in_played_games,down_3_games_played,down_3_team_carries_all_games,down_3_team_targets_all_games,down_3_team_receptions_all_games,down_3_team_rush_fd_all_games,down_3_team_rec_fd_all_games,down_3_pct_team_carries_in_played_games,down_3_pct_team_targets_in_played_games,down_3_pct_team_receptions_in_played_games,down_3_pct_team_rush_fd_in_played_games,down_3_pct_team_rec_fd_in_played_games,down_3_yards_per_pass_attempt,down_3_yards_per_completion,down_3_yards_per_carry,down_3_yards_per_target,down_3_yards_per_reception,down_3_pass_attempts_per_game,down_3_completions_per_game,down_3_passing_yards_per_game,down_3_passing_first_downs_per_game,down_3_carries_per_game,down_3_rushing_yards_per_game,down_3_rushing_first_downs_per_game,down_3_targets_per_game,down_3_receptions_per_game,down_3_receiving_yards_per_game,down_3_receiving_first_downs_per_game
2023,00-0035208,O.Zaccheaus,PHI,WR,0,20,NA,65,438,37,273,11,NA,0,0,NA,NA,NA,NA,NA,NA,9,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.311,-0.752,4.693,0.183,1.62,0.203,0.1,0.05,0.05,0.35,0.05,0.4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,6,3,21,0,1,1,50,64,36,9,16,4,262,233,133,41,54,0,0.094,0.083,0,0.062,0,0,0,3.5,7,0,0,0,0,0,NA,0,1.5,0.75,5.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,7,4,82,2,4,4,29,52,30,18,20,6,85,140,87,48,60,0,0.135,0.133,0,0.2,0,0,0,11.714,20.5,0,0,0,0,0,NA,0,1.167,0.667,13.667,0.667
2023,00-0035216,D.Johnson,PIT,WR,0,87,NA,39,519,36,404,13,NA,0,0,NA,NA,NA,NA,NA,NA,10,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.273,1.232,0.314,0.363,-0.11,0.346,0.092,0.057,0.172,0.356,0.092,0.23,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,26,15,222,1,9,9,184,135,97,31,34,12,262,182,124,44,41,0,0.193,0.155,0,0.265,0,0,0,8.538,14.8,0,0,0,0,0,NA,0,2.167,1.25,18.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,37,18,333,1,16,16,36,139,74,18,45,13,48,185,97,23,62,0,0.266,0.243,0,0.356,0,0,0,9,18.5,0,0,0,0,0,NA,0,2.846,1.385,25.615,1.231
2023,00-0035229,T.Hockenson,MIN,TE,0,127,NA,28,416,25,375,15,NA,0,0,NA,NA,NA,NA,NA,NA,5,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,45,33,344,4,15,15,199,213,136,19,57,15,222,245,156,21,67,0,0.211,0.243,0,0.263,0,0,0,7.644,10.424,0,0,0,0,0,NA,0,3,2.2,22.933,1,0,0,0,0,0,0,0,0,0,0,0,0,37,29,324,1,19,19,35,165,95,15,65,15,36,187,108,16,69,0,0.224,0.305,0,0.292,0,0,0,8.757,11.172,0,0,0,0,0,NA,0,2.467,1.933,21.6,1.267
2023,00-0035249,J.Oliver,MIN,TE,0,28,NA,28,416,22,288,12,NA,0,0,NA,NA,NA,NA,NA,NA,2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,15,11,121,0,6,6,89,135,82,6,38,8,222,245,156,21,67,0,0.111,0.134,0,0.158,0,0,0,8.067,11,0,0,0,0,0,NA,0,1.875,1.375,15.125,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,3,12,5,2,4,1,36,187,108,16,69,0,0.083,0.2,0,0.25,0,0,0,3,3,0,0,0,0,0,NA,0,1,1,3,1
2023,00-0035259,T.Wesco,TEN,TE,0,3,NA,32,489,9,112,3,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0,1,1,1,11,6,1,4,1,43,169,82,23,48,0,0.091,0.167,0,0.25,0,0,0,21,21,0,0,0,0,0,NA,0,1,1,21,1
2023,00-0035298,S.Miller,ATL,WR,0,16,NA,37,576,26,320,9,NA,0,0,NA,NA,NA,NA,NA,NA,2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.206,4.952,0.086,0.149,0.397,0,0.188,0.062,0.25,0.125,0.375,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,4,61,1,2,2,93,61,38,10,21,5,280,202,122,31,54,0,0.082,0.105,0,0.095,0,0,0,12.2,15.25,0,0,0,0,0,NA,0,1,0.8,12.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,73,1,3,3,23,51,26,11,19,6,65,161,82,32,58,0,0.118,0.115,0,0.158,0,0,0,12.167,24.333,0,0,0,0,0,NA,0,1,0.5,12.167,0.5
2023,00-0035329,D.Parham,LAC,TE,0,41,NA,45,421,40,324,13,NA,0,0,NA,NA,NA,NA,NA,NA,4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,13,8,84,1,5,5,116,137,92,13,35,9,226,243,159,16,57,0,0.095,0.087,0,0.143,0,0,0,6.462,10.5,0,0,0,0,0,NA,0,1.444,0.889,9.333,0.556,0,0,0,0,0,0,0,0,0,0,0,0,13,7,87,1,7,7,30,100,47,14,37,9,54,183,90,25,66,0,0.13,0.149,0,0.189,0,0,0,6.692,12.429,0,0,0,0,0,NA,0,1.444,0.778,9.667,0.778
2023,00-0035341,T.Irwin,CIN,WR,0,32,NA,46,408,29,235,10,NA,0,0,NA,NA,NA,NA,NA,NA,9,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.887,2.814,0.096,0.824,0.504,0,0.156,0.062,0.375,0.156,0.25,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,12,9,89,0,4,4,86,101,74,16,32,6,223,245,162,30,67,0,0.119,0.122,0,0.125,0,0,0,7.417,9.889,0,0,0,0,0,NA,0,2,1.5,14.833,0.667,0,0,0,0,0,0,0,0,0,0,0,0,10,6,122,1,5,5,16,73,39,7,25,7,42,176,103,18,64,0,0.137,0.154,0,0.2,0,0,0,12.2,20.333,0,0,0,0,0,NA,0,1.429,0.857,17.429,0.714
2023,00-0035406,L.Humphrey,DEN,WR,0,19,NA,39,510,23,330,11,NA,0,0,NA,NA,NA,NA,NA,NA,5,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.874,0,-0.662,0.548,1.003,1.616,0.053,0,0.158,0.263,0.158,0.368,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,3,30,0,2,2,54,55,34,5,18,4,221,223,139,30,62,0,0.091,0.088,0,0.111,0,0,0,6,10,0,0,0,0,0,NA,0,1.25,0.75,7.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6,100,2,5,5,23,48,25,11,19,5,72,149,78,33,48,0,0.146,0.24,0,0.263,0,0,0,14.286,16.667,0,0,0,0,0,NA,0,1.4,1.2,20,1
2023,00-0035414,J.Guyton,LAC,WR,0,21,NA,45,421,16,185,7,NA,0,0,NA,NA,NA,NA,NA,NA,2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.141,0,0.22,0.077,0.324,-0.566,0.095,0,0.143,0.286,0.238,0.238,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,6,4,51,1,3,3,56,57,38,2,13,4,226,243,159,16,57,0,0.105,0.105,0,0.231,0,0,0,8.5,12.75,0,0,0,0,0,NA,0,1.5,1,12.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,1,1,13,45,21,7,18,4,54,183,90,25,66,0,0.089,0.048,0,0.056,0,0,0,1.25,5,0,0,0,0,0,NA,0,1,0.25,1.25,0.25
2023,00-0035480,M.Taylor,NYJ,WR,0,4,NA,17,472,0,53,2,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1.373,-0.382,-0.532,0,0.22,0,0.25,0.25,0.25,0,0.25,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,18,11,1,2,1,211,237,139,26,51,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,5,12,8,2,5,1,45,191,92,14,47,0,0.167,0.125,0,0,0,0,0,3,6,0,0,0,0,0,NA,0,2,1,6,0
2023,00-0035535,D.Slayton,NYG,WR,0,79,NA,23,430,23,430,17,NA,0,0,NA,NA,NA,NA,NA,NA,12,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.199,1.673,0.663,0.358,0.553,-0.047,0.089,0.025,0.165,0.266,0.063,0.392,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,32,19,308,2,11,11,155,189,108,21,32,13,197,236,132,29,42,0,0.169,0.176,0,0.344,0,0,0,9.625,16.211,0,0,0,0,0,NA,0,2.462,1.462,23.692,0.846,0,0,0,0,0,0,0,0,0,0,0,0,22,14,217,1,8,8,57,140,76,20,40,13,69,179,98,24,51,0,0.157,0.184,0,0.2,0,0,0,9.864,15.5,0,0,0,0,0,NA,0,1.692,1.077,16.692,0.615
2023,00-0035562,J.Horsted,LV,TE,0,1,NA,38,456,2,20,1,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,11,17,10,0,4,1,216,218,127,16,60,0,0.059,0.1,0,0,0,0,0,4,4,0,0,0,0,0,NA,0,1,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,00-0035593,J.Winfree,IND,WR,0,1,NA,47,501,3,26,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-1.096,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,12,7,3,4,1,72,160,87,32,50,0,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0
2023,00-0035594,T.Homer,CHI,RB,0,1,1,38,468,3,40,1,1,0,0,0.002,0.025,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,9,5,3,5,1,70,168,89,40,58,0,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0
2023,00-0035631,D.Sample,CIN,TE,0,27,NA,46,408,38,333,14,NA,0,0,NA,NA,NA,NA,NA,NA,14,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,12,7,54,0,3,3,93,112,77,17,32,7,223,245,162,30,67,0,0.107,0.091,0,0.094,0,0,0,4.5,7.714,0,0,0,0,0,NA,0,1.714,1,7.714,0.429,0,0,0,0,0,0,0,0,0,0,0,0,9,9,56,1,2,2,17,70,40,6,23,7,42,176,103,18,64,0,0.129,0.225,0,0.087,0,0,0,6.222,6.222,0,0,0,0,0,NA,0,1.286,1.286,8,0.286
2023,00-0035639,P.Campbell,NYG,WR,0,27,NA,23,430,8,173,8,NA,0,0,NA,NA,NA,NA,NA,NA,4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-4.563,0,-1.005,-0.615,-0.202,0,0.037,0,0.519,0.111,0.333,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,12,11,65,0,0,0,47,82,49,8,14,5,197,236,132,29,42,0,0.146,0.224,0,0,0,0,0,5.417,5.909,0.2,0,0,0,0,NA,0,2.4,2.2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,29,0,1,1,25,56,31,11,17,6,69,179,98,24,51,0,0.125,0.194,0,0.059,0,0,0,4.143,4.833,0,0,0,0,0,NA,0,1.167,1,4.833,0.167
2023,00-0035640,D.Metcalf,SEA,WR,0,119,NA,37,423,33,393,16,NA,0,0,NA,NA,NA,NA,NA,NA,11,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.037,1.221,1.476,0.296,0.298,0.249,0.16,0.059,0.059,0.429,0.109,0.185,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,40,20,349,2,15,15,174,203,136,28,62,14,217,234,158,30,68,0,0.197,0.147,0,0.242,0,0,0,8.725,17.45,0,0,0,0,0,NA,0,2.857,1.429,24.929,1.071,0,0,0,0,0,0,0,0,0,0,0,0,28,14,271,1,12,12,25,145,74,14,49,14,32,175,91,18,57,0,0.193,0.189,0,0.245,0,0,0,9.679,19.357,0,0,0,0,0,NA,0,2,1,19.357,0.857
2023,00-0035643,J.Simmons,TEN,DL,0,1,NA,32,489,1,18,1,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,00-0035644,N.Fant,SEA,TE,0,43,NA,37,423,35,352,14,NA,0,0,NA,NA,NA,NA,NA,NA,11,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,23,18,255,0,10,10,147,160,111,21,58,11,217,234,158,30,68,0,0.144,0.162,0,0.172,0,0,0,11.087,14.167,0,0,0,0,0,NA,0,2.091,1.636,23.182,0.909,0,0,0,0,0,0,0,0,0,0,0,0,11,7,102,0,3,3,17,93,45,7,24,9,32,175,91,18,57,0,0.118,0.156,0,0.125,0,0,0,9.273,14.571,0,0,0,0,0,NA,0,1.222,0.778,11.333,0.333
2023,00-0035645,G.Olszewski,PIT,WR,0,1,NA,39,519,1,26,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,-6.186,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,10,5,2,1,1,262,182,124,44,41,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,00-0035659,T.McLaurin,WAS,WR,0,132,NA,28,407,28,407,17,NA,0,0,NA,NA,NA,NA,NA,NA,11,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341,0.61,0.416,-0.368,0.188,0.067,0.114,0.03,0.144,0.258,0.144,0.311,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,54,38,454,2,18,18,180,285,172,25,57,17,180,285,172,25,57,0,0.189,0.221,0,0.316,0,0,0,8.407,11.947,0,0,0,0,0,NA,0,3.176,2.235,26.706,1.059,0,0,0,0,0,0,0,0,0,0,0,0,35,15,242,1,13,13,42,154,78,24,46,15,45,172,86,24,53,0,0.227,0.192,0,0.283,0,0,0,6.914,16.133,0,0,0,0,0,NA,0,2.333,1,16.133,0.867
2023,00-0035676,A.Brown,PHI,WR,0,158,NA,65,438,65,438,17,NA,0,0,NA,NA,NA,NA,NA,NA,12,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0.743,1.592,0.458,0.484,0.901,0.106,0.076,0.019,0.133,0.323,0.082,0.367,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,65,35,439,3,18,18,251,213,121,39,47,16,262,233,133,41,54,0,0.305,0.289,0,0.383,0,0,0,6.754,12.543,0,0,0,0,0,NA,0,4.062,2.188,27.438,1.125,0,0,0,0,0,0,0,0,0,0,0,0,39,30,437,1,22,22,74,127,82,42,58,15,85,140,87,48,60,0,0.307,0.366,0,0.379,0,0,0,11.205,14.567,0,0,0,0,0,NA,0,2.6,2,29.133,1.467
2023,00-0035688,T.Pipkins,LAC,OL,0,1,NA,45,421,1,21,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,00-0035689,D.Knox,BUF,TE,0,37,NA,64,467,38,257,10,NA,0,0,NA,NA,NA,NA,NA,NA,6,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,16,11,116,0,7,7,143,142,105,12,42,10,268,235,168,30,70,0,0.113,0.105,0,0.167,0,0,0,7.25,10.545,0,0,0,0,0,NA,0,1.6,1.1,11.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,7,2,20,0,2,2,19,48,28,13,20,5,77,142,75,54,55,0,0.146,0.071,0,0.1,0,0,0,2.857,10,0,0,0,0,0,NA,0,1.4,0.4,4,0.4
2023,00-0035703,M.Boykin,PIT,WR,0,5,NA,39,519,8,120,4,NA,0,0,NA,NA,NA,NA,NA,NA,3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-0.108,0,-0.254,0,0,0,0.5,0,0.5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,0,0,47,32,18,9,3,3,262,182,124,44,41,0,0.094,0.111,0,0,0,0,0,4,6,0,0,0,0,0,NA,0,1,0.667,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,00-0035726,Jak.Johnson,LV,RB,0,2,2,38,456,5,35,1,2,0,0,0.004,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,17,7,1,2,1,216,218,127,16,60,0,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,00-0035771,M.Wilcox,CIN,TE,0,12,NA,46,408,29,216,9,NA,0,0,NA,NA,NA,NA,NA,NA,9,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,6,6,38,0,2,2,80,93,62,9,24,6,223,245,162,30,67,0,0.065,0.097,0,0.083,0,0,0,6.333,6.333,0,0,0,0,0,NA,0,1,1,6.333,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,00-0035806,J.Hasty,JAX,RB,0,2,2,35,451,1,29,1,2,0,0,0.004,0.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,8,3,2,3,1,57,171,97,20,67,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,0,0
2023,00-0035934,T.Jackson,MIN,WR,0,5,NA,28,416,5,54,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-0.506,-1.081,-0.565,0,0,0,0.5,0.25,0.25,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,15,9,3,3,1,222,245,156,21,67,0,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,5,24,15,1,14,2,36,187,108,16,69,0,0.083,0.067,0,0,0,0,0,3.5,7,0,0,0,0,0,NA,0,1,0.5,3.5,0
